sample_index,logit_class_0,logit_class_1,logit_difference_z1_minus_z0,prob_predict_proba_class_0,prob_predict_proba_class_1,prob_softmax_logits_class_0,prob_softmax_logits_class_1,abs_diff_class_0,abs_diff_class_1,actual_target
236,2.3528585,-1.9301268,-4.282985,0.9863864,0.013613514,0.9863864,0.013613515,0.0,9.313226e-10,0
237,4.1314707,-4.3113823,-8.442853,0.99978465,0.00021538825,0.99978465,0.00021538825,0.0,0.0,0
238,12.722862,-11.683089,-24.405952,1.0,2.5155301e-11,1.0,2.5155301e-11,0.0,0.0,0
239,9.347607,-9.784761,-19.132368,1.0,4.908153e-09,1.0,4.908153e-09,0.0,0.0,0
240,12.6452675,-11.757988,-24.403255,1.0,2.5223237e-11,1.0,2.5223235e-11,0.0,1.7347235e-18,0
241,15.845134,-15.1695385,-31.014671,1.0,3.3923402e-14,1.0,3.3923402e-14,0.0,0.0,0
242,13.999736,-13.015197,-27.014933,1.0,1.851671e-12,1.0,1.851671e-12,0.0,0.0,0
243,2.727571,-2.8457754,-5.573346,0.9962166,0.003783383,0.9962166,0.003783383,0.0,0.0,0
244,13.902497,-14.706461,-28.60896,1.0,3.7608577e-13,1.0,3.7608575e-13,0.0,2.7105054e-20,0
245,11.289057,-10.472383,-21.76144,1.0,3.5410053e-10,1.0,3.541005e-10,0.0,2.7755576e-17,0
246,-0.68699884,1.1752443,1.8622432,0.1344418,0.86555815,0.1344418,0.86555815,0.0,0.0,1
247,8.43471,-7.798952,-16.233662,0.9999999,8.908617e-08,0.9999999,8.908617e-08,0.0,0.0,0
248,7.0955296,-6.7188,-13.814329,0.99999905,1.0011812e-06,0.99999905,1.0011812e-06,0.0,0.0,0
249,9.416971,-8.278984,-17.695955,1.0,2.0641643e-08,1.0,2.0641643e-08,0.0,0.0,0
250,9.655083,-8.981019,-18.6361,1.0,8.0620275e-09,1.0,8.062027e-09,0.0,8.881784e-16,0
251,2.4890196,-2.3576708,-4.84669,0.9922069,0.0077931215,0.9922069,0.0077931215,0.0,0.0,0
252,0.23024753,-0.02740226,-0.25764978,0.5640585,0.43594155,0.5640585,0.43594155,0.0,0.0,0
253,7.846576,-7.5613275,-15.407904,0.99999976,2.0343813e-07,0.99999976,2.0343813e-07,0.0,0.0,0
254,5.2124214,-5.001833,-10.214254,0.9999634,3.664286e-05,0.9999634,3.6642894e-05,0.0,3.274181e-11,0
255,4.3790326,-4.2225585,-8.601591,0.99981624,0.00018377932,0.99981624,0.0001837793,0.0,2.910383e-11,0
256,5.6070833,-4.9800305,-10.587114,0.9999747,2.5238509e-05,0.9999747,2.5238507e-05,0.0,1.8189894e-12,0
257,11.574184,-10.387358,-21.961542,1.0,2.8988345e-10,1.0,2.8988345e-10,0.0,0.0,0
258,7.581752,-6.640881,-14.222633,0.9999993,6.6556197e-07,0.9999993,6.65562e-07,0.0,5.684342e-14,0
259,8.826504,-7.867132,-16.693636,1.0,5.6240093e-08,1.0,5.6240093e-08,0.0,0.0,0
260,4.437876,-4.0436554,-8.481531,0.99979275,0.00020721815,0.99979275,0.00020721815,0.0,0.0,0
261,10.673609,-9.533724,-20.207333,1.0,1.6752011e-09,1.0,1.6752012e-09,0.0,1.110223e-16,0
262,14.488181,-13.335124,-27.823305,1.0,8.250725e-13,1.0,8.250725e-13,0.0,0.0,0
263,3.1512525,-2.5779123,-5.729165,0.9967608,0.0032392626,0.9967608,0.0032392626,0.0,0.0,0
264,11.863757,-10.786226,-22.649982,1.0,1.4562557e-10,1.0,1.4562557e-10,0.0,0.0,0
265,1.5148357,-1.5204439,-3.0352798,0.9541427,0.04585726,0.9541427,0.04585726,0.0,0.0,0
266,-7.4788694,9.531288,17.010159,4.098095e-08,1.0,4.0980947e-08,1.0,3.5527137e-15,0.0,1
267,-0.5728558,0.9087922,1.481648,0.18517862,0.81482136,0.18517864,0.81482136,1.4901161e-08,0.0,0
268,9.2334175,-8.804204,-18.03762,1.0,1.46676635e-08,1.0,1.46676635e-08,0.0,0.0,0
269,-0.39953792,0.5956145,0.9951524,0.2698956,0.73010445,0.26989558,0.73010445,2.9802322e-08,0.0,0
270,9.249126,-8.535441,-17.784569,1.0,1.8891216e-08,1.0,1.8891216e-08,0.0,0.0,0
271,14.075537,-13.422596,-27.498133,1.0,1.1421225e-12,1.0,1.1421226e-12,0.0,1.0842022e-19,0
272,13.389609,-12.774627,-26.164236,1.0,4.335275e-12,1.0,4.335275e-12,0.0,0.0,0
273,8.8937435,-9.363786,-18.25753,1.0,1.1772139e-08,1.0,1.1772139e-08,0.0,0.0,0
274,13.277054,-12.137244,-25.414299,1.0,9.1772e-12,1.0,9.1772e-12,0.0,0.0,0
275,6.9663014,-7.390916,-14.357218,0.9999994,5.8175385e-07,0.9999994,5.8175385e-07,0.0,0.0,0
276,15.067602,-14.343763,-29.411366,1.0,1.6858008e-13,1.0,1.6858008e-13,0.0,0.0,0
277,-0.37149715,0.5966674,0.96816456,0.2752465,0.7247535,0.27524647,0.7247535,2.9802322e-08,0.0,0
278,2.566804,-2.3654583,-4.9322624,0.9928415,0.007158558,0.9928415,0.0071585584,0.0,4.656613e-10,0
279,4.939429,-4.084008,-9.0234375,0.9998795,0.00012053649,0.9998795,0.0001205365,0.0,7.275958e-12,0
280,-0.0481987,0.12712269,0.17532139,0.45628163,0.5437184,0.45628157,0.5437184,5.9604645e-08,0.0,1
281,16.30078,-15.610324,-31.911102,1.0,1.3841538e-14,1.0,1.3841538e-14,0.0,0.0,0
282,8.444733,-7.728688,-16.17342,0.9999999,9.461781e-08,0.9999999,9.46178e-08,0.0,7.1054274e-15,0
283,0.36238122,0.067742765,-0.29463845,0.5731313,0.42686868,0.5731313,0.42686868,0.0,0.0,0
284,8.293376,-7.6628575,-15.956234,0.9999999,1.1756975e-07,0.9999999,1.1756975e-07,0.0,0.0,0
285,3.2781198,-2.763701,-6.0418205,0.9976284,0.0023715894,0.9976284,0.0023715892,0.0,2.3283064e-10,0
286,8.755899,-7.8245945,-16.580494,0.9999999,6.2977136e-08,0.9999999,6.2977136e-08,0.0,0.0,0
287,6.7412806,-6.682215,-13.423496,0.99999857,1.4799567e-06,0.99999857,1.4799567e-06,0.0,0.0,0
288,6.2123694,-6.066722,-12.279091,0.99999535,4.6478976e-06,0.99999535,4.6478976e-06,0.0,0.0,0
289,5.113829,-4.750825,-9.864655,0.999948,5.197714e-05,0.999948,5.1977135e-05,0.0,3.637979e-12,0
290,14.06834,-12.9136715,-26.982012,1.0,1.9136442e-12,1.0,1.913644e-12,0.0,2.1684043e-19,0
291,-0.36078018,0.6388381,0.9996183,0.26901647,0.73098356,0.26901647,0.73098356,0.0,0.0,1
292,6.841003,-6.1110225,-12.952025,0.9999976,2.3714053e-06,0.9999976,2.3714053e-06,0.0,0.0,0
293,10.292445,-9.632652,-19.925098,1.0,2.2214661e-09,1.0,2.2214661e-09,0.0,0.0,0
294,13.563198,-12.950174,-26.513372,1.0,3.0576561e-12,1.0,3.0576561e-12,0.0,0.0,0
295,6.0349855,-5.6076427,-11.642628,0.9999912,8.7834915e-06,0.9999912,8.7834915e-06,0.0,0.0,0
296,8.62672,-8.25703,-16.88375,1.0,4.650291e-08,1.0,4.6502908e-08,0.0,3.5527137e-15,0
297,15.292391,-14.824469,-30.11686,1.0,8.325573e-14,1.0,8.325573e-14,0.0,0.0,0
298,8.167883,-7.3637705,-15.531653,0.99999976,1.7975813e-07,0.99999976,1.7975812e-07,0.0,1.4210855e-14,0
299,5.7760444,-5.318629,-11.094673,0.99998486,1.519281e-05,0.99998486,1.5192811e-05,0.0,9.094947e-13,0
300,8.287259,-7.370371,-15.65763,0.9999999,1.5848117e-07,0.9999999,1.5848117e-07,0.0,0.0,0
301,14.636673,-13.4616785,-28.09835,1.0,6.266736e-13,1.0,6.266736e-13,0.0,0.0,0
302,4.2003355,-4.056114,-8.25645,0.9997404,0.00025951155,0.9997404,0.00025951155,0.0,0.0,0
303,15.958538,-15.167575,-31.126114,1.0,3.034593e-14,1.0,3.0345935e-14,0.0,3.3881318e-21,0
304,14.950518,-14.312553,-29.263071,1.0,1.9552834e-13,1.0,1.9552834e-13,0.0,0.0,0
305,2.8077781,-2.5118246,-5.319603,0.9951291,0.0048708552,0.9951291,0.0048708557,0.0,4.656613e-10,0
306,5.4077387,-5.6289873,-11.036726,0.9999839,1.6099182e-05,0.9999839,1.6099182e-05,0.0,0.0,0
307,9.7363405,-9.377705,-19.114044,1.0,4.9989186e-09,1.0,4.9989186e-09,0.0,0.0,0
308,8.456321,-7.7497225,-16.206043,0.9999999,9.158087e-08,0.9999999,9.158087e-08,0.0,0.0,0
309,13.22775,-12.637955,-25.865704,1.0,5.8434273e-12,1.0,5.8434273e-12,0.0,0.0,0
310,10.72527,-9.87943,-20.6047,1.0,1.1258809e-09,1.0,1.1258809e-09,0.0,0.0,0
311,8.501184,-8.18545,-16.686634,1.0,5.6635262e-08,1.0,5.6635265e-08,0.0,3.5527137e-15,0
312,3.4889226,-3.1601386,-6.649061,0.99870646,0.001293562,0.99870646,0.001293562,0.0,0.0,0
313,7.408004,-6.8186617,-14.2266655,0.9999993,6.6288374e-07,0.9999993,6.628838e-07,0.0,5.684342e-14,0
314,10.352152,-9.432471,-19.784622,1.0,2.5565114e-09,1.0,2.5565117e-09,0.0,2.220446e-16,0
315,9.497732,-9.993692,-19.491425,1.0,3.4275347e-09,1.0,3.4275347e-09,0.0,0.0,0
316,-3.9744153,4.881188,8.855603,0.00014256025,0.9998574,0.00014256025,0.9998574,0.0,0.0,1
317,5.3159904,-5.4431057,-10.759096,0.9999788,2.1250771e-05,0.9999788,2.1250771e-05,0.0,0.0,0
318,7.461981,-6.6450286,-14.10701,0.9999993,7.47142e-07,0.9999993,7.47142e-07,0.0,0.0,0
319,5.1446996,-4.665796,-9.810495,0.99994516,5.4869648e-05,0.99994516,5.4869648e-05,0.0,0.0,0
320,-0.27998063,1.0087554,1.2887361,0.21606681,0.78393316,0.21606681,0.78393316,0.0,0.0,0
321,8.401577,-7.816601,-16.218178,0.9999999,9.04763e-08,0.9999999,9.047629e-08,0.0,7.1054274e-15,0
322,11.804339,-11.481478,-23.285816,1.0,7.7107834e-11,1.0,7.710784e-11,0.0,6.938894e-18,0
323,14.754047,-14.130011,-28.884058,1.0,2.8563604e-13,1.0,2.8563604e-13,0.0,0.0,0
324,5.485308,-4.7374573,-10.222765,0.99996364,3.6332374e-05,0.99996364,3.6332374e-05,0.0,0.0,0
325,5.5837817,-5.405193,-10.988975,0.9999831,1.6886577e-05,0.9999831,1.6886577e-05,0.0,0.0,0
326,7.6554794,-7.024846,-14.6803255,0.9999995,4.2112927e-07,0.9999995,4.2112927e-07,0.0,0.0,0
327,6.5081925,-5.555881,-12.064074,0.9999943,5.762845e-06,0.9999943,5.7628445e-06,0.0,4.5474735e-13,0
328,8.530318,-7.8531656,-16.383484,0.9999999,7.66908e-08,0.9999999,7.66908e-08,0.0,0.0,0
329,10.385722,-9.167871,-19.553593,1.0,3.2209397e-09,1.0,3.2209395e-09,0.0,2.220446e-16,0
330,-4.002096,5.251206,9.253302,9.578567e-05,0.99990416,9.5785676e-05,0.99990416,7.275958e-12,0.0,1
331,11.627531,-11.167545,-22.795076,1.0,1.2595752e-10,1.0,1.2595752e-10,0.0,0.0,0
332,13.631415,-12.960129,-26.591545,1.0,2.8277458e-12,1.0,2.8277348e-12,0.0,1.1058862e-17,0
333,6.402367,-6.544526,-12.946894,0.9999976,2.383606e-06,0.9999976,2.383606e-06,0.0,0.0,0
334,-4.3556952,5.401701,9.757397,5.786172e-05,0.9999422,5.786172e-05,0.9999422,0.0,0.0,1
335,2.842118,-2.9321802,-5.774298,0.99690324,0.0030967575,0.99690324,0.0030967572,0.0,2.3283064e-10,0
336,6.8595476,-6.913271,-13.772819,0.9999989,1.0436153e-06,0.9999989,1.0436153e-06,0.0,0.0,0
337,4.236066,-4.11685,-8.352916,0.9997644,0.00023565271,0.9997644,0.00023565271,0.0,0.0,0
338,-6.6908755,8.633159,15.324034,2.212364e-07,0.99999976,2.2123642e-07,0.99999976,1.4210855e-14,0.0,1
339,-0.7680868,1.1846957,1.9527825,0.12425027,0.87574977,0.12425027,0.87574977,0.0,0.0,0
340,3.229113,-3.2534504,-6.4825635,0.9984724,0.0015275468,0.9984724,0.0015275467,0.0,1.1641532e-10,0
341,6.0837293,-5.651001,-11.73473,0.999992,8.010657e-06,0.999992,8.010657e-06,0.0,0.0,0
342,16.92885,-15.670997,-32.599846,1.0,6.9513127e-15,1.0,6.9513127e-15,0.0,0.0,0
343,-0.3939632,0.52076244,0.91472566,0.28603378,0.7139662,0.28603378,0.71396625,0.0,5.9604645e-08,1
344,3.1678557,-2.871219,-6.039075,0.99762195,0.0023780945,0.99762195,0.0023780942,0.0,2.3283064e-10,0
345,3.789082,-3.6222897,-7.4113717,0.99939597,0.00060397614,0.99939597,0.0006039762,0.0,5.820766e-11,0
346,12.722512,-12.194279,-24.91679,1.0,1.5093002e-11,1.0,1.5093002e-11,0.0,0.0,0
347,10.858479,-10.214803,-21.07328,1.0,7.0467787e-10,1.0,7.046778e-10,0.0,5.551115e-17,0
348,12.800858,-12.323826,-25.124683,1.0,1.2259948e-11,1.0,1.2259948e-11,0.0,0.0,0
349,5.4277315,-5.3201237,-10.747855,0.99997854,2.1490992e-05,0.99997854,2.1490994e-05,0.0,1.8189894e-12,0
350,6.201976,-5.9264436,-12.12842,0.99999464,5.4037073e-06,0.99999464,5.4037077e-06,0.0,4.5474735e-13,0
351,4.386859,-4.3710985,-8.757957,0.99984276,0.00015718066,0.99984276,0.00015718068,0.0,1.4551915e-11,0
352,7.498329,-6.876881,-14.37521,0.9999994,5.7138055e-07,0.9999994,5.7138055e-07,0.0,0.0,0
353,-1.8315729,3.678493,5.510066,0.0040295376,0.9959705,0.0040295376,0.9959705,0.0,0.0,1
354,5.4542747,-4.788437,-10.242712,0.99996436,3.5614856e-05,0.99996436,3.5614856e-05,0.0,0.0,0
355,11.111688,-10.176962,-21.28865,1.0,5.6814153e-10,1.0,5.681416e-10,0.0,5.551115e-17,0
356,10.021557,-8.953286,-18.974842,1.0,5.745539e-09,1.0,5.745539e-09,0.0,0.0,0
357,2.9046402,-3.0551853,-5.9598255,0.9974262,0.0025737209,0.9974262,0.002573721,0.0,2.3283064e-10,0
358,4.281794,-3.6173642,-7.8991585,0.999629,0.000370918,0.999629,0.000370918,0.0,0.0,0
359,4.1747828,-3.8442602,-8.019043,0.999671,0.00032902657,0.999671,0.00032902657,0.0,0.0,0
360,12.964151,-12.411174,-25.375324,1.0,9.54194e-12,1.0,9.541941e-12,0.0,8.6736174e-19,0
361,-3.2697737,4.11656,7.3863335,0.00061928004,0.9993807,0.00061928004,0.9993807,0.0,0.0,1
362,14.046383,-13.089102,-27.135485,1.0,1.6413784e-12,1.0,1.6413785e-12,0.0,1.0842022e-19,0
363,17.65642,-16.8749,-34.53132,1.0,1.0074857e-15,1.0,1.0074857e-15,0.0,0.0,0
364,-0.56122154,1.0768692,1.6380908,0.16272502,0.837275,0.162725,0.837275,1.4901161e-08,0.0,0
365,16.510347,-15.806551,-32.3169,1.0,9.224639e-15,1.0,9.2246386e-15,0.0,8.4703295e-22,0
366,15.463892,-14.720253,-30.184145,1.0,7.7838127e-14,1.0,7.783813e-14,0.0,6.7762636e-21,0
367,7.745622,-7.197765,-14.943387,0.99999964,3.2371986e-07,0.99999964,3.2371986e-07,0.0,0.0,0
368,5.225169,-5.188934,-10.414103,0.99996996,3.0005416e-05,0.99996996,3.0005418e-05,0.0,1.8189894e-12,0
369,-0.83375776,1.2353301,2.069088,0.11213781,0.8878622,0.11213781,0.8878622,0.0,0.0,1
370,9.138918,-8.877727,-18.016644,1.0,1.4978596e-08,1.0,1.4978596e-08,0.0,0.0,0
371,-0.8479834,1.2802867,2.1282701,0.10637933,0.8936207,0.10637933,0.8936207,0.0,0.0,0
372,8.499163,-8.263498,-16.762661,1.0,5.2489064e-08,1.0,5.2489064e-08,0.0,0.0,0
373,15.892485,-14.907214,-30.799698,1.0,4.2059218e-14,1.0,4.2059214e-14,0.0,3.3881318e-21,0
374,7.914158,-6.9217153,-14.835873,0.99999964,3.6046427e-07,0.99999964,3.6046424e-07,0.0,2.842171e-14,0
375,6.218882,-6.3270664,-12.545948,0.9999964,3.5592825e-06,0.9999964,3.5592825e-06,0.0,0.0,0
376,-2.514498,3.4076653,5.922163,0.0026722385,0.9973278,0.0026722385,0.9973278,0.0,0.0,1
377,10.147727,-9.218525,-19.366253,1.0,3.8845727e-09,1.0,3.8845727e-09,0.0,0.0,0
378,10.259361,-10.021084,-20.280445,1.0,1.5570931e-09,1.0,1.5570931e-09,0.0,0.0,0
379,8.466025,-8.809261,-17.275288,1.0,3.143677e-08,1.0,3.143677e-08,0.0,0.0,0
380,5.0129848,-4.649763,-9.662748,0.99993634,6.360541e-05,0.99993634,6.360542e-05,0.0,7.275958e-12,0
381,12.278667,-12.9477005,-25.226368,1.0,1.1074589e-11,1.0,1.1074588e-11,0.0,8.6736174e-19,0
382,13.119978,-11.696783,-24.816761,1.0,1.6680829e-11,1.0,1.668083e-11,0.0,1.7347235e-18,0
383,11.369851,-10.741137,-22.110989,1.0,2.4964314e-10,1.0,2.4964314e-10,0.0,0.0,0
384,6.677271,-7.001915,-13.679186,0.9999988,1.1460526e-06,0.9999988,1.1460526e-06,0.0,0.0,0
385,2.5561094,-2.4874291,-5.0435386,0.9935905,0.0064095343,0.9935905,0.006409534,0.0,4.656613e-10,0
386,7.862633,-7.2000613,-15.062695,0.99999976,2.8731267e-07,0.99999976,2.8731267e-07,0.0,0.0,0
387,10.329642,-9.28133,-19.610973,1.0,3.0413225e-09,1.0,3.0413227e-09,0.0,2.220446e-16,0
388,8.774006,-7.907617,-16.681623,1.0,5.691975e-08,1.0,5.691975e-08,0.0,0.0,0
389,8.3268795,-7.1721473,-15.499027,0.99999976,1.8571966e-07,0.99999976,1.8571964e-07,0.0,1.4210855e-14,0
390,7.251362,-5.8100348,-13.061397,0.99999785,2.1257226e-06,0.99999785,2.1257229e-06,0.0,2.2737368e-13,0
391,4.0334973,-3.7586398,-7.792137,0.99958724,0.00041279892,0.99958724,0.0004127989,0.0,2.910383e-11,0
392,7.9324427,-6.9050117,-14.837454,0.99999964,3.5989476e-07,0.99999964,3.5989476e-07,0.0,0.0,0
393,8.315369,-7.7672434,-16.082611,0.9999999,1.0361215e-07,0.9999999,1.0361215e-07,0.0,0.0,0
394,3.8392563,-3.7975183,-7.6367745,0.9995178,0.00048214925,0.9995178,0.00048214922,0.0,2.910383e-11,0
395,7.3609247,-6.533929,-13.894854,0.99999905,9.2372215e-07,0.99999905,9.2372215e-07,0.0,0.0,0
396,12.3869705,-11.779729,-24.166698,1.0,3.1954807e-11,1.0,3.195481e-11,0.0,3.469447e-18,0
397,-0.043768436,0.33067152,0.37443995,0.4074686,0.5925314,0.40746862,0.5925314,2.9802322e-08,0.0,0
398,8.534863,-7.615395,-16.150259,0.9999999,9.6834825e-08,0.9999999,9.683482e-08,0.0,7.1054274e-15,0
399,4.567534,-3.885453,-8.452987,0.9997868,0.00021321703,0.9997868,0.00021321702,0.0,1.4551915e-11,0
400,9.228289,-8.724263,-17.952553,1.0,1.5970016e-08,1.0,1.5970018e-08,0.0,1.7763568e-15,0
401,6.0813365,-5.3475933,-11.42893,0.99998915,1.0876118e-05,0.99998915,1.0876117e-05,0.0,9.094947e-13,0
402,-0.46993035,0.5014282,0.97135854,0.2746098,0.7253902,0.2746098,0.7253902,0.0,0.0,0
403,14.335634,-13.670595,-28.00623,1.0,6.8714614e-13,1.0,6.8714614e-13,0.0,0.0,0
404,4.704643,-4.313604,-9.018247,0.99987876,0.00012116372,0.99987876,0.00012116371,0.0,7.275958e-12,0
405,4.014047,-3.7746782,-7.7887254,0.9995858,0.00041420912,0.9995858,0.00041420912,0.0,0.0,0
406,8.505471,-8.056652,-16.562122,0.9999999,6.414482e-08,0.9999999,6.414482e-08,0.0,0.0,0
407,9.377055,-9.574489,-18.951544,1.0,5.880972e-09,1.0,5.8809713e-09,0.0,8.881784e-16,0
408,4.8542933,-4.6960063,-9.5503,0.99992883,7.1174865e-05,0.99992883,7.117487e-05,0.0,7.275958e-12,0
409,8.366458,-7.730046,-16.096504,0.9999999,1.0218261e-07,0.9999999,1.02182604e-07,0.0,7.1054274e-15,0
410,12.476688,-11.927152,-24.40384,1.0,2.520852e-11,1.0,2.520852e-11,0.0,0.0,0
411,8.529051,-8.051734,-16.580784,0.9999999,6.295888e-08,0.9999999,6.295889e-08,0.0,7.1054274e-15,0
412,13.468498,-12.40526,-25.873758,1.0,5.7965494e-12,1.0,5.7965494e-12,0.0,0.0,0
413,9.679906,-9.707903,-19.38781,1.0,3.8017296e-09,1.0,3.801729e-09,0.0,4.440892e-16,0
414,7.320056,-7.5743217,-14.894378,0.99999964,3.3998035e-07,0.99999964,3.3998032e-07,0.0,2.842171e-14,0
415,4.563925,-3.7807317,-8.344656,0.99976236,0.00023760673,0.99976236,0.00023760673,0.0,0.0,0
416,11.628834,-12.214876,-23.84371,1.0,4.413756e-11,1.0,4.4137558e-11,0.0,3.469447e-18,0
417,5.5280757,-5.5009384,-11.029015,0.9999838,1.6223807e-05,0.9999838,1.6223808e-05,0.0,1.8189894e-12,0
418,8.323983,-7.6492324,-15.973215,0.9999999,1.1559013e-07,0.9999999,1.1559013e-07,0.0,0.0,0
419,11.98038,-11.165239,-23.145618,1.0,8.871266e-11,1.0,8.871266e-11,0.0,0.0,0
420,6.52068,-5.5812197,-12.1019,0.9999944,5.548929e-06,0.9999944,5.548928e-06,0.0,9.094947e-13,0
421,8.338278,-7.1679173,-15.506195,0.99999976,1.8439322e-07,0.99999976,1.8439322e-07,0.0,0.0,0
422,12.426327,-10.751845,-23.178173,1.0,8.587116e-11,1.0,8.587115e-11,0.0,6.938894e-18,0
423,6.168625,-5.3792787,-11.547903,0.99999034,9.656177e-06,0.99999034,9.656176e-06,0.0,9.094947e-13,0
424,7.0635242,-6.032284,-13.095808,0.999998,2.053818e-06,0.999998,2.0538182e-06,0.0,2.2737368e-13,0
425,6.54954,-5.9528265,-12.502367,0.9999963,3.7178288e-06,0.9999963,3.7178288e-06,0.0,0.0,0
426,9.392165,-8.728991,-18.121155,1.0,1.34921905e-08,1.0,1.3492191e-08,0.0,8.881784e-16,0
427,3.8812923,-3.6047666,-7.486059,0.9994394,0.0005605344,0.9994394,0.0005605344,0.0,0.0,0
428,3.5672858,-3.282658,-6.849944,0.9989416,0.0010583935,0.9989416,0.0010583935,0.0,0.0,0
429,-0.629079,1.0315554,1.6606344,0.15967686,0.84032315,0.15967685,0.84032315,1.4901161e-08,0.0,1
430,7.7508993,-7.3416786,-15.092578,0.99999976,2.7885355e-07,0.99999976,2.788538e-07,0.0,2.5579538e-13,0
431,-0.64055854,1.1600566,1.8006151,0.14177619,0.8582238,0.14177622,0.8582238,2.9802322e-08,0.0,1
432,-4.0939384,5.1158147,9.209753,0.00010004875,0.9999,0.00010004874,0.9999,7.275958e-12,0.0,1
433,2.1008046,-1.5793432,-3.6801476,0.97540116,0.024598885,0.97540116,0.024598885,0.0,0.0,0
434,5.3456907,-4.895057,-10.240747,0.99996436,3.5684894e-05,0.99996436,3.568489e-05,0.0,3.637979e-12,0
435,-8.733676,11.013041,19.746716,2.6552804e-09,1.0,2.6552802e-09,1.0,2.220446e-16,0.0,1
436,13.283026,-12.85333,-26.136356,1.0,4.457842e-12,1.0,4.457842e-12,0.0,0.0,0
437,6.846071,-6.1475897,-12.99366,0.99999774,2.2747004e-06,0.99999774,2.2747004e-06,0.0,0.0,0
438,7.687871,-7.111712,-14.799583,0.99999964,3.7378547e-07,0.99999964,3.7378547e-07,0.0,0.0,0
439,6.950434,-6.5820866,-13.53252,0.9999987,1.3270906e-06,0.9999987,1.3270904e-06,0.0,1.1368684e-13,0
440,7.6444554,-6.740259,-14.384714,0.9999994,5.6597565e-07,0.9999994,5.659757e-07,0.0,5.684342e-14,0
441,2.3036985,-2.1455748,-4.449273,0.98844796,0.01155205,0.98844796,0.01155205,0.0,0.0,0
442,8.723085,-9.154397,-17.877483,1.0,1.7215024e-08,1.0,1.7215024e-08,0.0,0.0,0
443,7.591289,-6.672379,-14.263668,0.9999994,6.3880367e-07,0.9999994,6.388036e-07,0.0,5.684342e-14,0
444,9.875746,-9.616403,-19.49215,1.0,3.4250514e-09,1.0,3.4250514e-09,0.0,0.0,0
445,10.744441,-10.061821,-20.806263,1.0,9.203538e-10,1.0,9.203538e-10,0.0,0.0,0
446,9.323445,-9.87004,-19.193485,1.0,4.6171635e-09,1.0,4.6171635e-09,0.0,0.0,0
447,2.7542672,-2.6809926,-5.43526,0.9956589,0.0043411744,0.9956589,0.004341174,0.0,4.656613e-10,0
448,7.5028334,-6.8629723,-14.365806,0.9999994,5.7677926e-07,0.9999994,5.7677926e-07,0.0,0.0,0
449,6.424279,-5.7861156,-12.210395,0.999995,4.9784107e-06,0.999995,4.9784107e-06,0.0,0.0,0
450,9.380647,-8.380493,-17.761139,1.0,1.933906e-08,1.0,1.933906e-08,0.0,0.0,0
451,14.321052,-13.085007,-27.40606,1.0,1.252275e-12,1.0,1.2522749e-12,0.0,1.0842022e-19,0
452,6.9200325,-6.3892794,-13.309312,0.99999833,1.6589702e-06,0.99999833,1.6589702e-06,0.0,0.0,0
453,5.258601,-5.01334,-10.271941,0.9999654,3.4588968e-05,0.9999654,3.4588968e-05,0.0,0.0,0
454,-0.07297228,0.6191822,0.6921545,0.33355394,0.66644603,0.33355394,0.66644603,0.0,0.0,0
455,11.109929,-9.960749,-21.070679,1.0,7.0651357e-10,1.0,7.0651357e-10,0.0,0.0,0
456,6.4251957,-5.4984245,-11.92362,0.9999933,6.6318494e-06,0.9999933,6.631849e-06,0.0,4.5474735e-13,0
457,2.1966019,-2.1627107,-4.3593125,0.98737425,0.012625728,0.98737425,0.012625727,0.0,9.313226e-10,0
458,12.0884695,-11.714625,-23.803095,1.0,4.5967116e-11,1.0,4.5967116e-11,0.0,0.0,0
459,12.737879,-12.324543,-25.062422,1.0,1.3047536e-11,1.0,1.3047535e-11,0.0,8.6736174e-19,0
460,7.81164,-7.07794,-14.88958,0.99999964,3.4161548e-07,0.99999964,3.4161545e-07,0.0,2.842171e-14,0
461,4.496178,-3.9802158,-8.476394,0.9997917,0.00020828526,0.9997917,0.00020828523,0.0,2.910383e-11,0
462,-0.2762111,0.52457863,0.8007897,0.30985662,0.6901434,0.30985662,0.6901434,0.0,0.0,1
463,13.223075,-12.220825,-25.443901,1.0,8.909517e-12,1.0,8.909517e-12,0.0,0.0,0
464,18.256636,-17.390453,-35.647087,1.0,3.3011616e-16,1.0,3.3011614e-16,0.0,2.646978e-23,0
465,17.547127,-16.349466,-33.89659,1.0,1.9006297e-15,1.0,1.9006297e-15,0.0,0.0,0
466,12.121777,-11.565581,-23.687359,1.0,5.1607253e-11,1.0,5.1607253e-11,0.0,0.0,0
467,4.597169,-4.2072463,-8.804415,0.9998499,0.00015004657,0.9998499,0.00015004657,0.0,0.0,0
468,4.6449013,-4.6341543,-9.279056,0.99990666,9.3350536e-05,0.99990666,9.335053e-05,0.0,7.275958e-12,0
469,13.559114,-12.683573,-26.242687,1.0,4.0081666e-12,1.0,4.008166e-12,0.0,4.3368087e-19,0
470,13.29625,-12.106764,-25.403015,1.0,9.2813405e-12,1.0,9.2813405e-12,0.0,0.0,0
471,6.5593486,-6.007693,-12.567041,0.99999654,3.4849918e-06,0.99999654,3.4849918e-06,0.0,0.0,0
472,-2.0957794,2.6608438,4.7566233,0.0085213445,0.9914786,0.008521344,0.9914786,9.313226e-10,0.0,1
